date,temp,humidity,wind_speed,meanpressure,meanrainfall,dewpoint
1/20/2005,17.23,67.69,3.196666667,101.62,0,10.51
1/21/2005,15.35,64.25,3.376666667,101.88,0,8.08
1/22/2005,15.94,67.19,2.496666667,101.65,0,9.18
1/23/2005,18.01,59.81,2.456666667,101.35,0.39,9.29
1/24/2005,18.14,72.44,2.176666667,101.5,0.12,12.67
1/25/2005,17.28,68.38,3.366666667,101.34,0,10.88
1/26/2005,17.5,66.56,3.166666667,101.13,0,10.3
1/27/2005,18.68,59.75,2.353333333,101.08,0,10.11
1/28/2005,17.23,63.81,2.586666667,101.13,0.02,9.93
1/29/2005,18.4,63.75,3.3,101.2,0.11,10.77
1/30/2005,18.98,63.38,3.3,101.28,0.01,11.14
1/31/2005,20.58,60.69,2.673333333,101.22,0,11.58
2/1/2005,20.3,69.5,4.423333333,101.24,0.19,13.97
2/2/2005,18.92,67.38,3.996666667,101.35,0.01,11.85
2/3/2005,16.36,58.25,3.473333333,101.49,0,7.01
2/4/2005,16.25,62.38,3.223333333,101.39,0,7.74
2/5/2005,17.69,58.12,2.76,101.26,0,8.11
2/6/2005,19.96,50.12,1.99,101.34,0,8.41
2/7/2005,21.58,52.31,1.906666667,101.54,0,10.65
2/8/2005,21.42,58.19,3.283333333,101.59,0,11.8
2/9/2005,21.83,63.5,2.823333333,101.58,0,13.73
2/10/2005,22.36,58.62,3.016666667,101.61,0,12.94
2/11/2005,22.4,50.75,2.193333333,101.51,0,10.76
2/12/2005,23.68,48.44,2.466666667,101.28,0,11.55
2/13/2005,23.95,53.06,4.986666667,100.81,0.01,12.27
2/14/2005,23.42,48.12,5.393333333,100.61,0,9.71
2/15/2005,22.9,54.94,3.816666667,100.72,0,12
2/16/2005,24.87,66.25,4.063333333,100.59,0.53,16.92
2/17/2005,25.47,68.25,3.14,100.77,2.13,17.94
2/18/2005,25.99,69.94,2.856666667,100.94,4.29,19.08
2/19/2005,26.81,64.75,2.146666667,101.05,0.35,18.51
2/20/2005,26.78,61.75,2.33,101.04,0.28,17.69
2/21/2005,27.28,53.56,2.713333333,101.04,0.06,15.65
2/22/2005,25.34,47.25,3.176666667,101.24,0.25,11.9
2/23/2005,23.57,55.88,3.316666667,101.23,0.1,13.35
2/24/2005,23.58,51.94,2.916666667,101.17,0,12.26
2/25/2005,23,40,2.69,101.05,0,7.88
2/26/2005,24.42,39.12,2.896666667,101.06,0,8.49
2/27/2005,24.68,35.88,1.896666667,101.06,0,7.48
2/28/2005,24.02,38.25,2.323333333,101,0,7.8
3/1/2005,24.73,40.94,2.593333333,101.05,0,9.26
3/2/2005,26.79,39.38,2.716666667,101.09,0,10.76
3/3/2005,26.99,50.81,3.203333333,101.07,0,13.65
3/4/2005,27.58,48.62,3.06,101.17,0,13.52
3/5/2005,28.89,60.44,3.336666667,101.3,0.02,18.55
3/6/2005,29.58,53.69,4.316666667,101.23,0.01,17.12
3/7/2005,28.8,58.94,3.573333333,101.27,0.3,17.93
3/8/2005,28.22,58.31,2.65,101.36,2.58,17.63
3/9/2005,28.24,48.69,2.42,101.17,0.17,15.37
3/10/2005,28.98,45.81,3.186666667,100.95,0.05,15.36
3/11/2005,27.2,51.88,2.176666667,100.96,1.77,16.02
3/12/2005,26.17,52.75,3.026666667,101.07,1.15,15.01
3/13/2005,26.34,49,2.81,101.13,0,13.35
3/14/2005,27.48,44.25,2.056666667,100.91,0,13.15
3/15/2005,27.44,41.06,2.246666667,100.82,0.02,11.95
3/16/2005,27.4,54.62,3.033333333,101.04,0,15.88
3/17/2005,28.62,50.69,2.15,101.08,0.05,16.36
3/18/2005,28.43,55.94,2.116666667,100.97,1.93,18.16
3/19/2005,29.65,50.81,1.906666667,100.85,1.15,17.68
3/20/2005,29.65,52.69,3.51,100.64,4.02,18
3/21/2005,29.87,57.44,4.433333333,100.45,3.85,18.81
3/22/2005,29.93,62,5.846666667,100.41,3.9,20.4
3/23/2005,28.09,73.75,5.716666667,100.46,12.92,22.5
3/24/2005,24.43,83.88,5.276666667,100.69,34.73,21.37
3/25/2005,25.23,62.81,2.743333333,100.7,4.01,16.51
3/26/2005,26.57,53.88,2.59,100.75,2.11,15.88
3/27/2005,27.65,55.12,2.323333333,100.71,1.64,15.71
3/28/2005,27.39,69.06,4.53,100.65,9.79,20.33
3/29/2005,28.25,65.69,4.593333333,100.65,1.01,20.09
3/30/2005,27.69,74.5,3.83,100.67,49.29,22.34
3/31/2005,26.73,76.06,2.173333333,100.65,15.28,21.84
4/1/2005,28.12,64.38,1.436666667,100.7,0.11,19.98
4/2/2005,28.21,55.75,2.143333333,100.84,0.08,17.21
4/3/2005,28.36,48.31,1.986666667,100.89,0.76,15.08
4/4/2005,26.83,56,1.89,100.99,4.1,16.08
4/5/2005,27.7,60.19,2.42,101.05,0,18.56
4/6/2005,28.42,66.06,3.04,100.9,1.24,20.72
4/7/2005,29.15,64,5.026666667,100.71,0.13,20.61
4/8/2005,29.29,65.88,5.1,100.73,0.02,21.29
4/9/2005,29.45,69.19,4.796666667,100.69,0.53,22.39
4/10/2005,29.01,76.88,3.513333333,100.69,11.96,24.11
4/11/2005,28.2,78.06,3.796666667,100.75,6.01,23.67
4/12/2005,29.09,52.56,2.596666667,100.85,3.6,15.3
4/13/2005,27.54,46.44,2.116666667,100.96,0,12.33
4/14/2005,27.51,48.56,2.36,101,0,13.7
4/15/2005,29.15,56.81,2.673333333,100.89,0,17.51
4/16/2005,29.91,64.75,4.083333333,100.78,0.01,21.32
4/17/2005,29.37,72.62,4.013333333,100.78,0.32,23.49
4/18/2005,29.39,70.81,4.243333333,100.86,1.42,22.9
4/19/2005,28.26,73,2.443333333,101.08,0.02,22.68
4/20/2005,28.98,61.94,2.383333333,101.12,0,20.35
4/21/2005,30.59,54.31,2.343333333,100.8,0,19.33
4/22/2005,30.8,57.5,2.936666667,100.75,0.03,20.51
4/23/2005,30.94,61.38,3.49,100.75,0.89,21.66
4/24/2005,30.98,60.62,3.676666667,100.7,2.78,21.54
4/25/2005,30.03,66.81,2.753333333,100.64,6.47,22.8
4/26/2005,30.12,65.5,3.093333333,100.5,14.78,22.48
4/27/2005,29.94,69.5,4.483333333,100.39,16.72,23.08
4/28/2005,31.04,65.69,4.296666667,100.29,6.52,22.65
4/29/2005,27.94,77.31,4.456666667,100.44,10.96,23.31
4/30/2005,27,73.12,2.81,100.57,4.68,21.25
5/1/2005,27.94,63.44,1.003333333,100.68,2.37,19.87
5/2/2005,26.96,65.81,2.036666667,100.67,0.11,19.78
5/3/2005,28.39,60.56,1.76,100.53,4.63,19.45
5/4/2005,29.18,63.31,1.826666667,100.41,1.83,20.73
5/5/2005,28.27,73.56,3.653333333,100.38,5.58,22.72
5/6/2005,26.81,70.94,2.583333333,100.4,2.67,20.72
5/7/2005,28.44,68.25,2.066666667,100.33,6.24,21.32
5/8/2005,29.21,68.56,2.393333333,100.25,4.37,22.24
5/9/2005,30.32,67.56,1.966666667,100.12,5.12,22.88
5/10/2005,31.77,63.25,3.903333333,100,3.12,22.53
5/11/2005,31.69,62.94,3.25,100.2,1.67,22.62
5/12/2005,31.65,61.5,3.87,100.35,0.66,22.23
5/13/2005,30.53,67.5,4.1,100.25,8.69,23.43
5/14/2005,30.62,68.56,4.613333333,100.18,18.73,23.6
5/15/2005,30.14,72.88,5.063333333,100.22,15.85,24.21
5/16/2005,31.37,69.38,4.276666667,100.31,2.07,24.15
5/17/2005,30.44,75.06,3.99,100.38,15.74,25.05
5/18/2005,30.78,73.06,3.746666667,100.37,9.02,24.8
5/19/2005,28.76,80.19,3.96,100.4,16.18,24.87
5/20/2005,28.55,80,3.263333333,100.4,30.49,24.52
5/21/2005,27.76,82.62,3.506666667,100.38,24.46,24.35
5/22/2005,28.25,84.44,4.883333333,100.35,38.34,25.25
5/23/2005,28.8,82.94,3.8,100.4,2.52,25.4
5/24/2005,28.9,85.5,3.743333333,100.36,10.87,26.08
5/25/2005,28.56,87.94,4.21,100.33,9.29,26.31
5/26/2005,28.9,87.44,4.016666667,100.34,0.94,26.54
5/27/2005,28.76,87.12,3.823333333,100.38,2.43,26.33
5/28/2005,29.07,83.62,3.663333333,100.36,1.74,25.83
5/29/2005,29.02,82,3.013333333,100.46,0.59,25.46
5/30/2005,30.25,76.75,2.716666667,100.32,0.21,25.36
5/31/2005,30.82,74.12,3.696666667,100.01,0.15,25.32
6/1/2005,30.47,76.75,4.74,99.79,0.21,25.61
6/2/2005,30.91,77.5,4.986666667,99.78,0.4,26.12
6/3/2005,30.95,75.69,4.663333333,99.89,3.36,25.69
6/4/2005,29.9,79.94,3.84,99.99,5.63,25.8
6/5/2005,28.76,83.88,3.47,100.09,0.99,25.61
6/6/2005,27.46,80.56,2.13,100.22,0.78,23.62
6/7/2005,29.62,71.62,2.04,100.05,0.02,23.67
6/8/2005,30.08,73.44,1.773333333,99.86,0.26,24.62
6/9/2005,30.89,72.62,1.703333333,99.75,6.7,25.05
6/10/2005,30.79,74.19,1.496666667,99.74,9.33,25.31
6/11/2005,30.65,75.5,3.726666667,99.77,0.01,25.58
6/12/2005,31.21,72.06,2.623333333,99.73,0.05,25.13
6/13/2005,30.44,80.19,2.926666667,99.85,0.3,26.48
6/14/2005,30.84,76.62,2.776666667,99.95,11.95,25.89
6/15/2005,30.05,79.69,4.06,99.81,7.06,25.95
6/16/2005,30.23,81.19,2.973333333,99.69,6.74,26.47
6/17/2005,31.05,78.25,3.54,99.64,0.89,26.47
6/18/2005,30.23,83.69,4.39,99.65,1.68,27.02
6/19/2005,30.36,78.81,5.566666667,99.8,1.01,26.03
6/20/2005,30.37,76.88,4.733333333,99.96,0.26,25.58
6/21/2005,29.77,79.75,3.706666667,100.12,1.91,25.76
6/22/2005,29.37,83.06,4.496666667,100.19,1.99,26.07
6/23/2005,29.79,81.19,3.93,100.02,5.65,26.02
6/24/2005,29.51,85.5,3.866666667,99.8,8.24,26.72
6/25/2005,28.01,87.88,4.47,99.8,1.81,25.76
6/26/2005,29.13,82.62,5.516666667,99.82,2.76,25.71
6/27/2005,29.5,82.06,5.923333333,99.55,7.03,25.93
6/28/2005,28.68,87.88,5.523333333,99.64,9.92,26.4
6/29/2005,28.61,86.5,4.893333333,99.84,11.65,26.05
6/30/2005,28.44,85.38,3.23,99.91,15.36,25.59
7/1/2005,28.83,84.12,3.193333333,100.02,22.77,25.7
7/2/2005,28.53,86.56,2.793333333,99.98,45.41,25.94
7/3/2005,28.01,92.38,4.893333333,99.86,42.02,26.65
7/4/2005,28.01,89.06,2.363333333,99.84,12.47,26
7/5/2005,27.43,92.12,3.03,99.95,10.85,26.04
7/6/2005,28.25,85.88,2.04,100.13,0.45,25.53
7/7/2005,28.65,86.38,3.406666667,100.05,2.25,26.06
7/8/2005,28.91,85.19,4.003333333,100.01,0.29,26.01
7/9/2005,28.62,86.88,5.51,99.95,2.58,26.12
7/10/2005,28.76,86.12,5.94,100.13,6.31,26.11
7/11/2005,28.33,89.38,4.856666667,100.39,13.88,26.36
7/12/2005,28.05,89.38,4.56,100.44,23.03,26.09
7/13/2005,27.69,91.56,4.836666667,100.41,33.56,26.18
7/14/2005,27.1,93.31,5.576666667,100.58,56.35,25.94
7/15/2005,26.09,91.31,4.793333333,100.78,18.95,24.56
7/16/2005,27.5,87,3.523333333,100.69,3.18,25.03
7/17/2005,28.16,87.62,3.836666667,100.44,4.6,25.83
7/18/2005,27.96,88.94,3.3,100.42,6.55,25.91
7/19/2005,28.65,87.69,4.26,100.33,2.51,26.31
7/20/2005,28.9,87.19,3.693333333,100.15,12.41,26.45
7/21/2005,27.9,90.88,2.666666667,100,15.09,26.24
7/22/2005,28.54,88.12,2.466666667,99.76,8.12,26.32
7/23/2005,29.08,87.56,3.163333333,99.71,5.64,26.73
7/24/2005,29.15,87.38,3.276666667,99.73,14.38,26.73
7/25/2005,29.08,87.56,4.653333333,99.66,20.64,26.7
7/26/2005,28.62,89.81,5.55,99.78,6.46,26.75
7/27/2005,28.82,89.25,4.83,99.8,11.88,26.8
7/28/2005,29.23,86.88,4.196666667,99.71,2.59,26.7
7/29/2005,28.87,88.38,4.996666667,99.59,0.97,26.69
7/30/2005,28.86,87.06,5.403333333,99.62,1.6,26.37
7/31/2005,28.98,87.31,3.98,99.74,4.61,26.55
8/1/2005,29.9,84.31,2.66,99.68,0.21,26.83
8/2/2005,29.1,90.06,3.27,99.58,5.07,27.27
8/3/2005,28.96,88.56,5.62,99.64,1.98,26.82
8/4/2005,29.25,87.81,5.413333333,99.82,4.54,26.92
8/5/2005,28.64,89.81,4.27,99.75,12.13,26.75
8/6/2005,28.8,87.94,4.946666667,99.63,16.59,26.51
8/7/2005,28.96,90.31,4.076666667,99.53,4,27.18
8/8/2005,29.52,86.69,2.67,99.68,10.72,26.98
8/9/2005,28.33,90.31,2.89,99.74,13.66,26.57
8/10/2005,28.46,89.12,2.483333333,99.67,18.89,26.43
8/11/2005,27.8,91.5,3.403333333,99.72,23.62,26.28
8/12/2005,29.26,83.69,1.52,99.85,26.98,26.05
8/13/2005,29.97,83.88,2.06,99.78,2.05,26.77
8/14/2005,28.25,92.38,4.25,99.71,6.81,26.87
8/15/2005,28.49,88.25,5.173333333,100.02,4.82,26.26
8/16/2005,27.95,91.06,4.19,100.08,8,26.33
8/17/2005,28.47,88.56,2.45,100.03,5.52,26.33
8/18/2005,28.29,89.81,2.556666667,100.02,10.23,26.4
8/19/2005,28.35,90.75,3.996666667,100.04,6.46,26.64
8/20/2005,28.58,89.44,4.25,99.96,13.04,26.59
8/21/2005,28.4,90.69,5.703333333,100,16.28,26.7
8/22/2005,28.4,91.25,5.44,100.19,18.43,26.83
8/23/2005,28.57,92,4.783333333,100.31,22.53,27.12
8/24/2005,27.9,92.69,3.666666667,100.27,41.53,26.6
8/25/2005,27.83,90.94,3.743333333,100.26,17.29,26.2
8/26/2005,27.79,91.5,3.373333333,100.36,6.94,26.26
8/27/2005,27.8,91.44,2.95,100.43,6.36,26.25
8/28/2005,27.76,87.31,1.823333333,100.39,10.43,25.37
8/29/2005,28.38,86.75,2.62,100.37,3.3,25.85
8/30/2005,27.3,84.81,3.073333333,100.18,4.73,24.41
8/31/2005,28.85,83.31,1.83,100.06,9.32,25.65
9/1/2005,29.5,79.88,1.23,100.19,14.62,25.48
9/2/2005,29.72,82.25,1.986666667,100.32,7.21,26.2
9/3/2005,28.35,90.31,1.92,100.4,3.73,26.58
9/4/2005,27.77,88.88,1.47,100.3,2.42,25.74
9/5/2005,28.74,82.81,1.04,100.36,5.07,25.45
9/6/2005,28.64,84,1.68,100.43,9.77,25.55
9/7/2005,28.37,86.06,1.073333333,100.54,19.11,25.77
9/8/2005,28.83,82.81,1.016666667,100.53,5.55,25.56
9/9/2005,28.12,85.69,1.54,100.52,10.94,25.45
9/10/2005,26.9,92.38,3.283333333,100.34,12.7,25.55
9/11/2005,26.36,94.56,3.856666667,100.21,14.29,25.43
9/12/2005,27.11,91.44,4.97,100.3,6.52,25.58
9/13/2005,26.79,92,3.88,100.59,2.21,25.36
9/14/2005,27.57,87.06,1.943333333,100.68,1.06,25.13
9/15/2005,28.77,82.31,1.806666667,100.45,1.41,25.25
9/16/2005,28.33,85.31,2.776666667,100.2,2.4,25.52
9/17/2005,27.01,92.38,4.89,100.23,2.26,25.65
9/18/2005,28.26,89.06,2.906666667,100.45,0.44,26.22
9/19/2005,28.27,89.94,1.96,100.33,35.86,26.4
9/20/2005,26.46,95.06,4.37,100.39,39.52,25.62
9/21/2005,27,91.75,2.52,100.71,22.43,25.51
9/22/2005,27.25,90.5,3.05,100.78,4.43,25.49
9/23/2005,27.37,91,3.623333333,100.63,8.35,25.72
9/24/2005,27.52,93.25,3.23,100.52,32.64,26.33
9/25/2005,27.94,87.69,1.833333333,100.36,6.66,25.64
9/26/2005,28.44,84,1.376666667,100.26,2.37,25.36
9/27/2005,27.72,89.81,2.493333333,100.38,10.92,25.86
9/28/2005,28.23,87.56,2.433333333,100.42,5.42,25.88
9/29/2005,27.65,88.75,1.723333333,100.48,16.55,25.55
9/30/2005,26.73,89.31,1.92,100.65,11.82,24.75
10/1/2005,26.08,94.38,4.736666667,100.74,61.95,25.12
10/2/2005,26.12,93.88,4.22,100.82,40.73,25.07
10/3/2005,26.3,93.06,4.093333333,100.63,16.73,25.09
10/4/2005,26.08,93.69,4.383333333,100.72,24.24,24.99
10/5/2005,27.4,84.5,1.64,100.83,3.58,24.44
10/6/2005,27.81,78.81,0.646666667,100.83,0.01,23.72
10/7/2005,27.5,80.38,1.3,100.86,0.01,23.72
10/8/2005,27.32,82.19,1.92,100.84,0.64,23.86
10/9/2005,27.48,82.94,2.156666667,100.87,0.79,24.21
10/10/2005,28.16,79.06,1.08,100.88,0,24.03
10/11/2005,27.97,79.25,0.83,100.95,0.3,23.95
10/12/2005,27.41,83.06,1.403333333,100.88,0.06,24.22
10/13/2005,26.99,84.56,2.27,100.85,0.02,24.05
10/14/2005,27.06,80.88,2.03,100.85,0,23.25
10/15/2005,26.92,79.44,1.1,100.91,0,22.88
10/16/2005,27.06,81.56,1.376666667,100.96,1.67,23.47
10/17/2005,26.29,84.75,1.553333333,101.09,5.83,23.44
10/18/2005,25.32,88.75,1.793333333,101.16,17.23,23.28
10/19/2005,24.44,88.44,2.376666667,101.12,12.98,22.34
10/20/2005,23.58,92.5,2.756666667,101.06,18.24,22.3
10/21/2005,24.14,94.19,4.64,101.08,14.47,23.15
10/22/2005,23.87,93,3.633333333,101.08,44.13,22.66
10/23/2005,23.51,92.88,3.573333333,101.09,50.72,22.29
10/24/2005,24.68,88.25,2.32,101.12,8.13,22.51
10/25/2005,23.83,87.12,2.7,101.06,0,21.5
10/26/2005,24.74,81.75,1.843333333,101,0,21.23
10/27/2005,24.86,82.88,2.176666667,101.06,0.01,21.62
10/28/2005,25.22,83,1.956666667,101.11,0.48,22.02
10/29/2005,25.27,85.19,2.283333333,100.86,0,22.51
10/30/2005,24.49,82.81,2.863333333,100.79,0,21.15
10/31/2005,23.47,83.44,3.136666667,100.84,0.03,20.28
11/1/2005,23.05,80,2.263333333,101.01,0,19.12
11/2/2005,22.47,81.94,2.713333333,101.08,0,19.07
11/3/2005,22.36,86.25,3.053333333,101.06,0,19.75
11/4/2005,21.51,86.19,2.986666667,101.09,0,18.93
11/5/2005,21.73,85.38,3.066666667,101.18,0,18.95
11/6/2005,21.61,85.44,2.81,101.13,0,18.85
11/7/2005,21.87,84.19,2.5,101.01,0,18.91
11/8/2005,23.73,79.94,1.203333333,101.01,0.22,19.8
11/9/2005,24.01,84.56,1.746666667,101.07,1.57,21.12
11/10/2005,23.85,84.44,2.463333333,101.04,0.18,20.9
11/11/2005,22.32,85.56,2.816666667,101.04,0,19.58
11/12/2005,20.82,85.56,2.64,101.1,0,18.13
11/13/2005,20.82,83.88,1.956666667,101.11,0,17.81
11/14/2005,20.98,82.88,1.903333333,101.11,0,17.78
11/15/2005,21.06,83.88,2,100.98,0,18.03
11/16/2005,21.65,82.25,1.826666667,100.98,0,18.37
11/17/2005,22.6,76.88,0.963333333,101.1,0,18.14
11/18/2005,22.37,72.81,0.786666667,101.2,0,17.03
11/19/2005,20.76,78.44,1.736666667,101.32,0,16.62
11/20/2005,20.75,78.19,1.476666667,101.32,0,16.62
11/21/2005,20.91,80.44,1.133333333,101.37,0,17.26
11/22/2005,21.99,74,0.92,101.32,0,16.94
11/23/2005,22.1,74,0.736666667,101.35,0.03,17.1
11/24/2005,20.76,82.75,1.646666667,101.35,0.01,17.58
11/25/2005,19.6,86.88,2.336666667,101.37,0,17.23
11/26/2005,19.01,83.56,2.136666667,101.28,0,16.1
11/27/2005,18.83,81.94,1.836666667,101.33,0,15.4
11/28/2005,18.2,84.56,2.576666667,101.37,0,15.3
11/29/2005,18.09,80.88,2.44,101.23,0,14.44
11/30/2005,18.05,80.12,2.256666667,100.92,0,14.3
12/1/2005,17.94,82.06,2.1,101,0,14.58
12/2/2005,18.68,81.5,1.973333333,101.2,0,15.1
12/3/2005,18.73,84.19,2.493333333,101.18,0,15.72
12/4/2005,18.22,85.25,3.146666667,101.02,0,15.44
12/5/2005,17.1,81.31,3.02,101.08,0,13.6
12/6/2005,16.9,81.56,2.35,101.2,0,13.43
12/7/2005,17.53,81.12,1.94,101.18,0,14.17
12/8/2005,18.12,74.88,1.376666667,101.11,0,13.09
12/9/2005,17.88,74.88,1.813333333,101.09,0,13.07
12/10/2005,17.7,78.75,1.816666667,101.17,0,13.56
12/11/2005,17.14,81.88,2.306666667,101.28,0,13.65
12/12/2005,16.61,83.31,2.673333333,101.28,0,13.64
12/13/2005,16.39,83.62,3.28,101.23,0,13.62
12/14/2005,16.44,82.38,2.636666667,101.18,0,13.37
12/15/2005,17.85,79.06,1.853333333,101.33,0,13.75
12/16/2005,19.49,79.88,1.896666667,101.4,0,15.69
12/17/2005,20.64,78.69,1.983333333,101.36,0,16.57
12/18/2005,20.09,80,2.24,101.2,0,16.27
12/19/2005,19.21,80.12,2.073333333,101.11,0,15.41
12/20/2005,18.94,81.62,2.37,101.18,0,15.42
12/21/2005,20.01,76.19,1.643333333,101.34,0,15.25
12/22/2005,19.85,81.75,1.913333333,101.34,0.34,16.52
12/23/2005,19.65,87.12,1.926666667,101.21,0.36,17.32
12/24/2005,18.53,82.81,2.92,101.17,0,15.32
12/25/2005,18.69,82.44,3.836666667,101.12,0,15.33
12/26/2005,17.82,79.12,3.916666667,101.32,0,13.76
12/27/2005,16.76,71.75,2.773333333,101.6,0,11.15
12/28/2005,16.98,74.06,2.546666667,101.5,0,11.84
12/29/2005,16.83,75.88,2.37,101.47,0,12.04
12/30/2005,16.78,73.25,2.173333333,101.57,0,11.41
12/31/2005,16.99,72.12,2.33,101.58,0,11.23
1/1/2006,17.06,72.44,2.023333333,101.55,0,11.34
1/2/2006,17.7,68.31,1.66,101.41,0,11.19
1/3/2006,17.66,71.56,2.086666667,101.31,0,12.08
1/4/2006,16.87,75.5,2.923333333,101.24,0,11.95
1/5/2006,16.37,74,2.973333333,101.21,0,11.23
1/6/2006,16.32,76.19,2.45,101.28,0,11.55
1/7/2006,16.93,74.88,2.37,101.31,0,11.98
1/8/2006,16.41,74.69,3.17,101.3,0,11.51
1/9/2006,15.58,75.06,3.29,101.27,0,10.44
1/10/2006,15.12,76.81,3.076666667,101.31,0,10.58
1/11/2006,15.31,75.88,2.833333333,101.24,0,10.47
1/12/2006,15.58,70.06,2.46,101.28,0.02,9.57
1/13/2006,15.62,65.75,1.876666667,101.21,0,8.62
1/14/2006,15.45,69.88,1.8,101.23,0,9.66
1/15/2006,16.01,68.75,2.02,101.34,0,9.73
1/16/2006,16.35,67.5,2.07,101.24,0,9.87
1/17/2006,17.39,64.62,1.886666667,101.23,0,10.15
1/18/2006,18.04,73.44,2.773333333,101.06,0,12.65
1/19/2006,19.3,70.12,1.876666667,101.07,0,13.21
1/20/2006,18.48,69.31,2.983333333,101.18,0,11.96
1/21/2006,18.15,62.75,2.083333333,101.27,0,10.15
1/22/2006,18.02,55.94,2.18,101.19,0,8.32
1/23/2006,17.02,53.12,2.153333333,101.21,0,6.65
1/24/2006,17.15,61.19,2.91,101.41,0,9.05
1/25/2006,17.79,64.06,4.153333333,101.61,0,10.38
1/26/2006,17.28,71.44,2.996666667,101.64,0,11.25
1/27/2006,17.89,71.56,2.876666667,101.52,0,11.77
1/28/2006,18.46,66.44,2.303333333,101.37,0,11.15
1/29/2006,18.29,64.44,2.693333333,101.35,0,10.71
1/30/2006,18.69,60.44,2.3,101.47,0,10.15
1/31/2006,20.22,60.69,1.646666667,101.57,0,11.62
2/1/2006,20.55,62.75,1.943333333,101.53,0,12.36
2/2/2006,21.31,61.06,1.81,101.51,0,12.81
2/3/2006,21.47,63.06,2.436666667,101.51,0,13.42
2/4/2006,21.04,62.88,2.16,101.45,0,13.18
2/5/2006,20.8,57,1.993333333,101.45,0,11.2
2/6/2006,20.55,57,1.74,101.36,0,10.93
2/7/2006,21.85,51.56,1.53,101.34,0,10.19
2/8/2006,21.33,51.69,2.05,101.53,0,9.93
2/9/2006,21.93,50,2.106666667,101.6,0,10.06
2/10/2006,21.66,52.06,2.456666667,101.42,0,10.24
2/11/2006,21.46,55.31,2.59,101.36,0,11.21
2/12/2006,22.44,56.12,2.24,101.33,0,12.39
2/13/2006,22.16,55.25,1.716666667,101.16,0,12.08
2/14/2006,22.46,63.12,2.433333333,100.91,0.03,13.98
2/15/2006,23.49,65.75,3.62,100.76,0.21,14.97
2/16/2006,25.16,69.38,4.956666667,100.66,0.05,18.04
2/17/2006,24.82,60.62,2.836666667,100.9,1.26,15.13
2/18/2006,24.94,66.12,2.493333333,101.11,1.7,17.42
2/19/2006,25.25,64.5,2.473333333,100.97,0.56,16.97
2/20/2006,25.43,68.62,3.27,100.97,0,18.47
2/21/2006,25.67,66.94,2.683333333,100.86,1.72,18.07
2/22/2006,26.08,63.69,2.506666667,100.84,1.55,17.41
2/23/2006,25.71,59.44,2.996666667,100.8,0.72,15.62
2/24/2006,26.33,55.81,2.463333333,100.71,0,14.93
2/25/2006,25.79,55.81,2.533333333,100.75,0,14.22
2/26/2006,25.92,48.44,3.043333333,100.66,0,11.59
2/27/2006,26.01,53.25,4.28,100.48,0,13.47
2/28/2006,27.07,46.81,3.476666667,100.65,0,12.83
3/1/2006,26.98,52.88,2.586666667,100.81,0,13.63
3/2/2006,26.37,44.88,2.19,100.95,0.01,11.39
3/3/2006,25.01,39.69,3.226666667,101.05,0.03,9.08
3/4/2006,25.3,39.06,2.006666667,101.06,0.04,9.37
3/5/2006,26.51,43.31,1.983333333,101.01,0.09,11.86
3/6/2006,26.9,48.5,2.113333333,101.05,0,14.3
3/7/2006,27.4,46.5,1.94,101.07,0,13.32
3/8/2006,27.01,40.94,2.606666667,101.19,0,11.32
3/9/2006,28.12,41.19,2.626666667,101.18,0,12.69
3/10/2006,27.98,44.94,1.876666667,100.96,0.61,14.36
3/11/2006,26.42,46.81,3.006666667,100.85,0.2,13.65
3/12/2006,24.6,58.44,3.07,100.79,1.09,15.2
3/13/2006,26.24,50.25,2.25,100.88,0,14.32
3/14/2006,26.76,45.19,2.673333333,100.97,0,12.8
3/15/2006,27.78,42.88,1.54,100.96,0.03,13.1
3/16/2006,27.33,51.44,2.676666667,100.8,0.12,16.06
3/17/2006,26.63,49.75,3.086666667,100.79,0.24,14.24
3/18/2006,25.73,37.06,2.946666667,100.94,0,8.11
3/19/2006,24.76,30.19,3.023333333,100.96,0,3.98
3/20/2006,25.08,33.19,3.04,100.83,0,5.8
3/21/2006,26.42,31.31,2.14,100.59,0,6.46
3/22/2006,27.64,48.44,3.15,100.39,0.41,13.98
3/23/2006,27.53,46.31,2.02,100.42,0.47,11.83
3/24/2006,27.55,37.5,1.98,100.52,0,9.55
3/25/2006,28.68,42.25,2.256666667,100.55,0,11.64
3/26/2006,30.05,47.62,3.466666667,100.47,0,14.41
3/27/2006,30.66,47.81,3.293333333,100.47,0,15.16
3/28/2006,30.28,39.44,2.753333333,100.73,0,10.77
3/29/2006,29.12,26.38,3.226666667,100.79,0,6.11
3/30/2006,29.44,28.56,1.763333333,100.81,0,8.15
3/31/2006,29.61,35.69,1.91,100.74,0,11.28
4/1/2006,30.4,48.75,3.64,100.62,1.6,17.13
4/2/2006,31.22,51.12,4.61,100.61,0.76,18.51
4/3/2006,28.98,64.81,4.72,100.56,9.3,20.77
4/4/2006,27.7,76.62,5.396666667,100.52,35.36,22.97
4/5/2006,27.55,79.88,4.616666667,100.56,46.14,23.51
4/6/2006,28.27,75.94,3.91,100.66,20.06,23.19
4/7/2006,28.98,69.5,3.676666667,100.61,2.08,22.13
4/8/2006,29.12,68.56,3.293333333,100.52,1.72,22.07
